Date,Season_End_Year,Week,ELO
13/02/2016,2016,26,1095.7777280743705
27/02/2016,2016,27,1127.3011890079947
02/03/2016,2016,28,1158.708102388193
05/03/2016,2016,29,1167.1000081945394
12/03/2016,2016,30,1123.2062760662902
19/03/2016,2016,31,1154.7928355762333
02/04/2016,2016,32,1148.9944869332578
10/04/2016,2016,33,1122.8225582468865
18/04/2016,2016,34,1091.4579945129644
23/04/2016,2016,35,1060.8943225817718
30/04/2016,2016,36,1058.950227251039
07/05/2016,2016,37,1003.4118807988511
15/05/2016,2016,38,1109.5884735756556
13/08/2016,2017,1,1070.9059605642533
20/08/2016,2017,2,1039.1820115963635
27/08/2016,2017,3,1012.2914239615778
10/09/2016,2017,4,980.5711456619928
18/09/2016,2017,5,953.8425886593094
24/09/2016,2017,6,959.1726816487559
02/10/2016,2017,7,999.5249707469902
15/10/2016,2017,8,1029.2813477973623
22/10/2016,2017,9,1056.1485016773152
31/10/2016,2017,10,1082.4866850058943
05/11/2016,2017,11,1073.1196035935843
19/11/2016,2017,12,1008.9244795353208
27/11/2016,2017,13,1075.4996652034981
03/12/2016,2017,14,1102.9853747792981
10/12/2016,2017,15,1072.6724591530356
14/12/2016,2017,16,1071.6146724874752
17/12/2016,2017,17,1072.6418311238538
27/12/2016,2017,18,1040.9164589851262
31/12/2016,2017,19,1024.5427956943056
03/01/2017,2017,20,1054.5154965512959
14/01/2017,2017,21,1083.0300643905166
21/01/2017,2017,22,1122.701425055922
01/02/2017,2017,23,1133.812056559692
04/02/2017,2017,24,1100.7584157666763
11/02/2017,2017,25,1130.3091878269638
26/02/2017,2017,26,1099.4316563386055
04/03/2017,2017,27,1130.6059212339617
08/03/2017,2017,28,1161.8006487590321
18/03/2017,2017,29,1132.4401380574204
01/04/2017,2017,30,1102.0235190748444
04/04/2017,2017,31,1044.7809958851701
08/04/2017,2017,32,1013.1588802830191
15/04/2017,2017,33,1057.6515006459422
22/04/2017,2017,34,980.2896994905632
29/04/2017,2017,35,982.7456666323476
06/05/2017,2017,36,994.823023248099
13/05/2017,2017,37,965.5614540089271
21/05/2017,2017,38,1041.1055327429956
12/08/2017,2018,1,1011.1495443474017
19/08/2017,2018,2,1155.7526227579335
27/08/2017,2018,3,1147.4987489583577
09/09/2017,2018,4,1163.615512043865
16/09/2017,2018,5,1130.452711580992
23/09/2017,2018,6,1100.0922612023205
30/09/2017,2018,7,1129.0078591936692
14/10/2017,2018,8,1103.365638243161
21/10/2017,2018,9,1020.5189969178084
28/10/2017,2018,10,1079.9435504112769
04/11/2017,2018,11,1080.2797518343914
20/11/2017,2018,12,1082.6000506464552
25/11/2017,2018,13,1038.334752824053
29/11/2017,2018,14,1010.7083111667341
02/12/2017,2018,15,1041.2180841645522
09/12/2017,2018,16,1010.6012210231496
12/12/2017,2018,17,980.2896975766657
16/12/2017,2018,18,949.0180307642692
23/12/2017,2018,19,984.5976899843158
26/12/2017,2018,20,990.6993395566967
30/12/2017,2018,21,963.4472807487847
01/01/2018,2018,22,934.7235206180721
15/01/2018,2018,23,912.603784445617
20/01/2018,2018,24,964.3113166880065
31/01/2018,2018,25,963.5890995103719
03/02/2018,2018,26,935.6508127748641
10/02/2018,2018,27,951.3117703027184
24/02/2018,2018,28,966.167115278885
03/03/2018,2018,29,975.7670902737735
12/03/2018,2018,30,962.39962363829
17/03/2018,2018,31,930.7210769225227
01/04/2018,2018,32,901.324598100481
07/04/2018,2018,33,889.0550921901051
16/04/2018,2018,34,908.0919090707964
22/04/2018,2018,35,957.0779133804363
28/04/2018,2018,36,1023.1570214287111
05/05/2018,2018,37,992.9481405630034
13/05/2018,2018,38,1021.7746723643946
