Date,Season_End_Year,Week,ELO
11/02/2017,2017,25,652
26/02/2017,2017,26,624
04/03/2017,2017,27,665
08/03/2017,2017,28,719
18/03/2017,2017,29,677
01/04/2017,2017,30,646
04/04/2017,2017,31,544
08/04/2017,2017,32,501
15/04/2017,2017,33,573
22/04/2017,2017,34,421
29/04/2017,2017,35,439
06/05/2017,2017,36,477
13/05/2017,2017,37,437
21/05/2017,2017,38,609
12/08/2017,2018,1,575
19/08/2017,2018,2,785
27/08/2017,2018,3,770
09/09/2017,2018,4,783
16/09/2017,2018,5,694
23/09/2017,2018,6,654
30/09/2017,2018,7,693
14/10/2017,2018,8,653
21/10/2017,2018,9,523
28/10/2017,2018,10,552
04/11/2017,2018,11,557
20/11/2017,2018,12,573
25/11/2017,2018,13,535
29/11/2017,2018,14,499
02/12/2017,2018,15,534
09/12/2017,2018,16,504
12/12/2017,2018,17,462
16/12/2017,2018,18,423
23/12/2017,2018,19,489
26/12/2017,2018,20,501
30/12/2017,2018,21,459
01/01/2018,2018,22,416
15/01/2018,2018,23,382
20/01/2018,2018,24,431
31/01/2018,2018,25,433
03/02/2018,2018,26,397
10/02/2018,2018,27,444
24/02/2018,2018,28,469
03/03/2018,2018,29,484
12/03/2018,2018,30,462
17/03/2018,2018,31,421
01/04/2018,2018,32,386
07/04/2018,2018,33,371
16/04/2018,2018,34,398
22/04/2018,2018,35,454
28/04/2018,2018,36,573
05/05/2018,2018,37,543
13/05/2018,2018,38,586
